	stat	logfc	pval	qval	initial_mean	final_mean	initial_mean_ori	final_mean_ori
NUP107	0.0187201956789963	0.4645750672879626	0.17037159274415825	0.34191591574466795	0.11397890386213538	0.07984558934557216	0.14105101	0.10432347
CNOT10	0.019374233146843056	0.701543743732386	0.16207078687917198	0.34191591574466795	0.10295573737614955	0.059458049730659615	0.11483422	0.069769315
IPO11	0.019740382327559147	0.9873733463032928	0.15754074566555354	0.34191591574466795	0.1285670672046109	0.05989257336407786	0.135764	0.0628111
DNA2	0.018521748413112382	0.810289319965513	0.17294313408690232	0.34191591574466795	0.05590964076559618	0.027586125028743597	0.080906406	0.039896324
MIEF1	0.019005288934211606	0.0832501475089034	0.1667203683936883	0.34191591574466795	0.022317380415075697	0.024237097687501853	0.027215736	0.03442693
NRF1	0.017937586743114298	0.2392083542942161	0.18065552596939582	0.34191591574466795	0.0718998304356187	0.059386361229467104	0.08818692	0.07517748
RSU1	0.018085723434548395	0.36916218706203824	0.17867962907503987	0.34191591574466795	0.16149053681474088	0.12277345858691889	0.1927898	0.15107964
ID2	0.01944969900851734	0.037841753442784516	0.1611302409279759	0.34191591574466795	0.44996251698116513	0.4621869114558423	1.0249641	1.0538951
SCAF11	0.018046592987755128	0.16362545115127095	0.1792002369393505	0.34191591574466795	0.20136561605933026	0.17870272465398382	0.26884487	0.23800261
PPFIA1	0.019357462955358562	1.6199783169693907	0.16228028169428033	0.34191591574466795	0.04511942636237115	0.007932573659481697	0.06078039	0.0105469525
CKB	0.019469264231914085	0.05771611060597069	0.16088697821164288	0.34191591574466795	0.7853305780921	0.8177934022523581	2.6175106	2.7228775
CAMSAP1	0.01806895324306601	0.629497574647829	0.178902630012719	0.34191591574466795	0.052939424504797654	0.030684137684735126	0.057812303	0.03649283
PNRC2	0.01985218360411345	0.2470735349756996	0.15617427024547204	0.34191591574466795	0.18794701531215743	0.15679092321879706	0.26600587	0.22303578
RPS6KB1	0.019697059332893452	0.3428924323817285	0.15807236063199537	0.34191591574466795	0.17808963287458837	0.13830095623196845	0.24079444	0.18867141
GTF3C3	0.018678270200290448	0.2357637203202133	0.17091282540723884	0.34191591574466795	0.05833737482274746	0.048034512370507675	0.070967115	0.05877268
SYNPR	0.018035412860099242	1.1228773887711896	0.17934915710428534	0.34191591574466795	0.019502224643157883	0.0035467460692169012	0.020412892	0.0035795844
GNL2	0.018208704838760026	0.29592664406937835	0.17704964087730146	0.34191591574466795	0.13189111133455603	0.10557725985914625	0.1782057	0.14227042
LRRC49	0.019483239391483664	0.0295437629050645	0.16071336599062458	0.34191591574466795	0.09406207189091552	0.09195274180104308	0.11594051	0.11485533
CTPS	0.01911429517885288	0.4797041275320445	0.16533775541546336	0.34191591574466795	0.18347146280983312	0.12874316068801156	0.24916157	0.179723
TRPM7	0.01819612719514474	0.7376202634478447	0.17721591164815287	0.34191591574466795	0.12724730834180878	0.07231102525374346	0.17713484	0.10090244
SPIDR	0.018323301147226356	0.3996058671395646	0.17553927204139108	0.34191591574466795	0.14573405712292462	0.10805659289672166	0.18451473	0.14221665
RC3H1	0.01837361172167795	0.49397319895365227	0.1748787704635486	0.34191591574466795	0.03761169306028713	0.02380748587200065	0.040226493	0.025462605
GBE1	0.018127648913257022	0.6239658951123421	0.17812289287095684	0.34191591574466795	0.06740627142544495	0.040227746971681695	0.08220479	0.048109017
CYFIP2	0.01827578560469234	0.43128985749858173	0.17616452882545997	0.34191591574466795	0.031233241542392674	0.02057850820219911	0.032947313	0.021707851
RPRD1B	0.018147214136654544	0.3769066845936372	0.17786345728118225	0.34191591574466795	0.07956817065311382	0.05897528229860959	0.099256836	0.07340136
NUP160	0.0183372763067976	2.4349920358525945	0.17535564098304612	0.34191591574466795	0.07076574812859343	0.00493556231852254	0.07389207	0.0051520336
REV3L	0.0189829286789005	0.47263508219514005	0.16700490081326613	0.34191591574466795	0.08561891203794221	0.05890749483150871	0.1206149	0.082496606
SERPINB6A	0.019016469061867713	0.9001615435781641	0.16657821955450292	0.34191591574466795	0.043386566040348955	0.01860594908210978	0.054764576	0.023134105
PPIP5K2	0.019404978497895797	0.20390573025117867	0.16168717072378458	0.34191591574466795	0.06600971425154609	0.05599140255306809	0.07500904	0.06439897
HMGA2	0.01815559923239607	0.6031907675205563	0.17775234359539027	0.34191591574466795	0.051196370145001495	0.030285350695636152	0.054281954	0.032110635
WAPL	0.01892702804062274	0.4128263978487128	0.16771760104254052	0.34191591574466795	0.12485175660398022	0.0912939435423671	0.14982116	0.109426975
UBQLN1	0.017901251328233947	0.3503798849795198	0.18114226456178995	0.34191591574466795	0.06293321832280523	0.047207177744290035	0.06403314	0.048084404
CHKA	0.019315537476650935	0.190600923588704	0.16280478964292122	0.34191591574466795	0.0075221669390727434	0.009996979844870623	0.0105203455	0.014240871
ADAMTS5	0.019444108944689287	0.9855496203556994	0.1611997886192812	0.34191591574466795	0.015766186536957966	0.003012781833058047	0.01617976	0.0030918124
GALNT13	0.01848261796631856	0.568442490008135	0.17345310270417824	0.34191591574466795	0.05915878965612179	0.03663684298581698	0.05774942	0.035257746
NCAPD3	0.019339295247917998	0.6062244835093741	0.16250743325919603	0.34191591574466795	0.28092051952543795	0.18110964282618777	0.37904698	0.25048062
SPTBN2	0.01863354968966724	0.3195958702820368	0.17149135139153615	0.34191591574466795	0.0071424897897530955	0.011393500072704382	0.006226779	0.009932784
NEDD1	0.01965653137014478	0.18670578676614086	0.15857074269351867	0.34191591574466795	0.09848002812198126	0.11346783454534919	0.1384589	0.15940641
AQR	0.017957151966511375	0.17924504488665852	0.18039377597597128	0.34191591574466795	0.1203888241945777	0.10515484999343011	0.15077862	0.1310574
ARL6IP5	0.017890071200578395	0.3774682569702663	0.1812921953994142	0.34191591574466795	0.22338969342307394	0.29318725518060396	0.327337	0.43135166
ARHGEF28	0.01848541299823314	0.5624115855667574	0.17341664466313111	0.34191591574466795	0.0095825438374443	0.003260696954000258	0.0089020785	0.0030291518
ZC3H7B	0.01774752457297102	0.024094177333065115	0.1832106204741364	0.34195691477220114	0.040233586013322484	0.04107957230892694	0.039209966	0.041606024
MAPK10	0.017758704700626793	0.41819245975898184	0.18305969975809255	0.34195691477220114	0.008291385257706679	0.014441906105306858	0.008107448	0.014121524
KDM2A	0.01774752457297102	0.9618039358651198	0.1832106204741364	0.34195691477220114	0.020342524093910744	0.04909946373182038	0.025860427	0.06219628
CBX1	0.01771398419000436	0.31865146964808305	0.18366384804980185	0.342196456823309	0.4002291996524666	0.31892957143988654	0.6738505	0.5381301
MLLT11	0.017711189158091334	0.10559550096495754	0.1837016485225289	0.342196456823309	0.12440371439680754	0.11491766506710153	0.16525823	0.15647268
LARS	0.017672058711295624	0.3508191584647577	0.18423136398231166	0.3428447572333551	0.18017051672996273	0.13912006928820003	0.24503456	0.18419728
SRPR	0.017649698455986185	0.14450834100217558	0.18453448489023938	0.34307051525899673	0.118953989303395	0.10666307965627181	0.15118705	0.13917933
MED27	0.01758261769005165	0.018332364144445668	0.18544570722132103	0.3430745583594439	0.0427706672630162	0.04210435140699713	0.04147289	0.041036222
FBXO3	0.01759659284962367	0.335185418760146	0.18525563927026578	0.3430745583594439	0.09014915081676392	0.11634211311355552	0.09983519	0.13298446
CADM4	0.01761895310493289	0.5504125840828458	0.18495178227142595	0.3430745583594439	0.01749183574633465	0.008772107937601652	0.015923984	0.007999261
NR2F2	0.017632928264503467	0.23923744209194256	0.18476202900337535	0.3430745583594439	0.04678140272961444	0.057022984570508244	0.060677685	0.07483745
THOC1	0.017591002785794507	0.07618520661541836	0.18533165192974765	0.3430745583594439	0.1456083799710431	0.1540465169122666	0.19094095	0.19944872
SON	0.01756584749856893	0.049578146155005526	0.18567394847776097	0.34316037294567575	0.49369444143060665	0.5113047322083066	1.0132653	1.0539266
RBM26	0.01755187233900035	0.7332406183112242	0.18586428259822263	0.3431760286329218	0.04693258773107905	0.024247865078392085	0.05035394	0.027000379
C130071C03RIK	0.017465226349670182	0.003857623137457022	0.18704705310323333	0.34334415292393117	0.002976409345642056	0.003011153404774643	0.0038608627	0.003905931
2610035D17RIK	0.017501561764550644	0.5966222240020945	0.18655048680012232	0.34334415292393117	0.027009707728901766	0.04596504288977825	0.03728152	0.062631495
POU2F1	0.017518331956034028	1.0826455250530782	0.1863215779472056	0.34334415292393117	0.025278920149447003	0.00665737280332168	0.028738467	0.0071619395
YARS	0.017470816413497237	0.2859588925970165	0.18697060511245223	0.34334415292393117	0.11282229795270086	0.13974744555828242	0.15367478	0.18830702
NEFL	0.017518331956034694	0.37458877371059135	0.1863215779471965	0.34334415292393117	0.07312976539128006	0.054120086256845126	0.1131575	0.08430505
1700025G04RIK	0.017470816413498236	1.487559283349738	0.18697060511243868	0.34334415292393117	0.018041417569915907	0.0	0.021928184	0.0
CD59A	0.01744286609436041	0.9691565500517345	0.18735303838438133	0.34357160683316573	0.029053316489301834	0.06645451066757431	0.032814987	0.07669242
1810041L15RIK	0.01742609590287625	0.9010171235796784	0.1875827302925459	0.343658846662169	0.014826718899842904	0.0032949327895868854	0.015312164	0.0034028129
SLC43A2	0.017392555519910036	0.4194374881508703	0.1880426358188254	0.3438337730524453	0.0033740599383256494	0.0	0.0057559623	0.0
WDR66	0.017400940615651006	0.4223204613132537	0.18792759423473826	0.3438337730524453	0.09985412413587962	0.1372134506057207	0.12430628	0.16905999
CERS4	0.017350630041201742	0.1625393073418321	0.18861849556038734	0.3438871925146176	0.03496941230681704	0.040332258557193676	0.044748098	0.05170339
YPEL2	0.017236033732732303	0.6188494857523421	0.19019805120350997	0.3438871925146176	0.01937624906250616	0.009129520477069256	0.024308812	0.011286079
RIIAD1	0.017233238700819498	0.9248066718537717	0.19023667820453705	0.3438871925146176	0.0	0.008984298260328658	0.0	0.009084627
PIAS1	0.0172136734774212	0.05896056983778806	0.19050720213509797	0.3438871925146176	0.05248274445249638	0.049980654013168486	0.06863054	0.064736776
PEG3	0.017227648636992443	0.5010916617860979	0.19031394666357837	0.3438871925146176	0.20397589117600498	0.14118935805741653	0.2760277	0.19691075
VEZT	0.017230443668905027	0.8977936215206336	0.19027531002463638	0.3438871925146176	0.0	0.008632143055065263	0.0	0.015381822
CD99L2	0.017205288381680894	0.2974545973208581	0.19062321323279807	0.3438871925146176	0.04251660027570638	0.05454154537715099	0.05799827	0.07460262
GFRA1	0.017364605200771654	0.33456785350204093	0.18842642162391976	0.3438871925146176	0.008804545584995445	0.013712525043875295	0.009278087	0.014450035
GALK2	0.017266779083785377	0.40317313920534903	0.1897734723006952	0.3438871925146176	0.04612940759715283	0.06422627511069644	0.048147436	0.06574175
ZFP608	0.017206685897637186	0.001889147210969933	0.1906038750389496	0.3438871925146176	0.23108214951755096	0.23139804302033828	0.33869126	0.34227055
MACROD2	0.017336654881632274	0.6335669356226872	0.18881069015770924	0.3438871925146176	0.024571687437614863	0.012284245073131585	0.024684679	0.012586314
E2F3	0.01724302131251676	0.474022106729438	0.19010150478543064	0.3438871925146176	0.10577684920805226	0.07335407830438266	0.12792096	0.08784146
CABP1	0.017262586535914948	0.08730487200629428	0.18983133507805783	0.3438871925146176	0.008433232903180796	0.009583165565184645	0.009735977	0.011063548
BLCAP	0.017275164179527014	0.9548823436589402	0.18965777928964778	0.3438871925146176	0.03678164840169894	0.08068255507981574	0.052095488	0.11407313
JAM2	0.0170571516902448	0.9677253670227883	0.19267988681357195	0.34488436091361874	0.029041607283717435	0.06635580350145723	0.038268417	0.08761123
MSTN	0.017045971562590356	0.7954560722495431	0.1928356558438309	0.34488436091361874	0.007356259626822585	0.0	0.010273637	0.0
DUSP16	0.017085102009384734	0.5434157080890507	0.19229080077250682	0.34488436091361874	0.04651409835496062	0.028776836444363057	0.04138042	0.02513019
HSF2	0.017073921881729848	0.19130641814720475	0.1924463774895262	0.34488436091361874	0.04454530162086419	0.03777144492260563	0.053923026	0.045705914
CTNNA1	0.017020816275366002	0.20152318816588088	0.19318641732149433	0.34488436091361874	0.26215521477725123	0.3029544884952771	0.3952482	0.4652735
LZTS1	0.01710187220086734	0.651172805385882	0.19205757997623685	0.34488436091361874	0.005704443332225746	0.0	0.0075172232	0.0
LTBP1	0.017149387743403244	0.06522831166245861	0.19139772827533785	0.34488436091361874	0.0024203605570852576	0.0029948084378696145	0.003151405	0.0038993587
MTOR	0.017037586466847943	0.9415412113948828	0.19295253308518723	0.34488436091361874	0.00880854709839456	0.026123298156722048	0.0085318275	0.025302636
ALKBH5	0.01702081627536467	0.013987934686235503	0.19318641732151298	0.34488436091361874	0.10707626403567945	0.10821692087103811	0.15065609	0.14935642
ARPC4	0.017110257296608644	0.3716346950671651	0.19194103451496503	0.34488436091361874	0.05601479249034697	0.04102324455461721	0.07481741	0.05409429
METTL17	0.017076716913642098	0.029148332504958255	0.19240747609719278	0.34488436091361874	0.01166952271710014	0.012111788326402202	0.016827937	0.017465703
TPD52	0.016959325573260298	0.4386013796937017	0.19404547237909076	0.34529619609776024	0.20693335596247775	0.15006418343521638	0.23102424	0.17078975
VPS45	0.01695373550943191	0.10511483430885771	0.1941236835332385	0.34529619609776024	0.03513494027107017	0.03854623906013052	0.042756982	0.050155737
TRMT11	0.01692578519029564	0.012238910766494747	0.19451502726649916	0.34529619609776024	0.10141071501314376	0.1023598732759437	0.11254048	0.110277414
CCDC77	0.016976095764743793	0.39071327621792423	0.19381095413083427	0.34529619609776024	0.06146407665309491	0.04450939614790386	0.084563784	0.060590424
LDHB	0.016925785190294307	0.04684327857492195	0.19451502726651781	0.34529619609776024	0.30273381730067894	0.31305471050175243	0.4485293	0.48028004
DTD1	0.016948145445603857	0.27599189777358707	0.19420191388705144	0.34529619609776024	0.12240810230888043	0.09935350848487773	0.14281993	0.11676294
FABP7	0.016909014998810923	0.03213292300670298	0.1947500638179529	0.34538850603804244	0.00802385018815257	0.007626845392045722	0.011014731	0.010469744
MGAT5	0.016875474615843822	0.09955249862036523	0.1952206549147597	0.34589800546868693	0.01619617790538505	0.014449480907418055	0.015602643	0.013926192
NCOR2	0.01682236900948053	0.1250669149259135	0.19596716922270763	0.3459214670937786	0.017589931696157704	0.020088429384291655	0.027211402	0.031076547
PRKX	0.01682516404139478	0.8031081991359095	0.19592783587174867	0.3459214670937786	0.047803868567691934	0.02312815482461942	0.0461021	0.02280405
TMEM181A	0.01683913920096325	0.4781971170398225	0.19573124097696804	0.3459214670937786	0.01924068969860868	0.010991135691451485	0.028248552	0.017059831
ZC3H7A	0.016839139200963693	0.14302667560836863	0.19573124097696182	0.3459214670937786	0.09312646364909807	0.10387422780232279	0.12464728	0.14738831
NCOA1	0.016808393849911507	0.16116660192991347	0.19616390782576332	0.3459451346422574	0.03427305925609023	0.03950573515506961	0.04966247	0.05718986
SERPINE2	0.016780443530771127	0.11452405564968124	0.1965577441879245	0.34631602547396223	0.1843515968469752	0.16952004039145685	0.24814893	0.22584142
DIAPH1	0.016755288243547994	0.5732393566191253	0.19691260620464213	0.34661761931731316	0.01749044894714192	0.03090195564388724	0.01818165	0.032809444
TBRG4	0.01673851805206472	0.17866029162939448	0.19714939621745708	0.34671100714104525	0.030513404731842594	0.025794527656392324	0.0398857	0.0337174
SPON1	0.016651872062735107	0.25044087749009264	0.19837555367642845	0.3474004052209616	0.05796046275286639	0.0471302482366497	0.06624916	0.055067107
HADHA	0.016598766456371927	0.27351551139754016	0.19912933893883156	0.3474004052209616	0.12607966077747176	0.10257885953289533	0.16229938	0.13437499
PAIP1	0.016595971424458456	0.4141232868429477	0.19916905958573305	0.3474004052209616	0.07887012728772091	0.10841843942609193	0.114128865	0.15601626
ADGRL3	0.01660575403615594	0.6861106839068062	0.1990300582015938	0.3474004052209616	0.010614829441350096	0.0028126761679899354	0.012601129	0.0031087506
TBC1D14	0.016615536647853424	0.30945041818213476	0.1988911152871421	0.3474004052209616	0.02970039800234632	0.022036200467288596	0.025666596	0.019043323
UBR3	0.01656802110531863	0.0064079528761498295	0.19956652848941303	0.3474004052209616	0.03251583858980324	0.03270509925838831	0.034066033	0.032855254
NDEL1	0.016693797541442956	0.03864582444045759	0.19778167805261804	0.3474004052209616	0.05342778976167119	0.051751288733744315	0.064813346	0.062779576
ZFP618	0.016570816137232547	0.34654132681010963	0.19952676013059567	0.3474004052209616	0.03522481811243809	0.0475037494246472	0.03507025	0.051274613
PLOD2	0.01664069193508022	0.5075641871009	0.19853410205899613	0.3474004052209616	0.05932601198839258	0.03876454460871556	0.08157877	0.052275233
LPP	0.0165764062010606	1.4604432237016292	0.19944723772363515	0.3474004052209616	0.004740442918743831	0.030564651633365747	0.006697672	0.043374714
PTAR1	0.016593176392542985	0.30893142763376374	0.1992087850048938	0.3474004052209616	0.023300000580587087	0.031251701584867314	0.032096803	0.043242272
MAP4	0.016548455881920332	0.41339028793604154	0.19984504054574426	0.34753079495763445	0.08808709311442767	0.06364936173660267	0.107537106	0.08132207
NPC2	0.016500940339385872	0.23721753410286764	0.2005223995377332	0.34753079495763445	0.3104997050623591	0.36777849094462134	0.51622045	0.62362856
SCN9A	0.01649814530747229	0.6290686927233684	0.20056228707411972	0.34753079495763445	0.0	0.005465663116249993	0.0	0.008216897
ZFP800	0.01650373537129879	0.24469465229758616	0.2004825167656259	0.34753079495763445	0.11608239688960165	0.09641283809895879	0.14548258	0.13098298
PPIB	0.016512120467040203	0.08935535338271629	0.2003628970372613	0.34753079495763445	0.41266410005778265	0.38728001623568387	0.6862948	0.6623095
QSOX1	0.01615715141398011	0.04977550807980007	0.20546423693506533	0.34763070039756494	0.03683318160585408	0.03847720626018553	0.048929565	0.04901015
SAMSN1	0.016157151413979998	0.3927481776584152	0.205464236935067	0.34763070039756494	0.0031289194020523974	0.0	0.0029489512	0.0
CDH20	0.016341623520295334	0.6913954512465723	0.20280358544811117	0.34763070039756494	0.047540820663334094	0.02563241697905107	0.062953554	0.032950155
PHKB	0.016067710392736356	0.018807242884211654	0.20676167625615327	0.34763070039756494	0.03602219346304694	0.035426133143754215	0.044637762	0.04389914
USP31	0.016249387467137444	0.6342900981451691	0.20413132920513444	0.34763070039756494	0.010638118189559993	0.022033946115997606	0.011389548	0.024045628
RNF32	0.016308083137328455	0.3850439241759544	0.20328580329309465	0.34763070039756494	0.005022515099764682	0.00961789564548271	0.0081216395	0.015552582
FNIP1	0.01639752415857154	0.2632158378083631	0.20200140936352717	0.34763070039756494	0.0408177750999337	0.032342820588380075	0.037745275	0.030286707
PARP8	0.016208859504386552	0.3461366662898338	0.2047163653200319	0.34763070039756494	0.043697913560623955	0.032243499873240426	0.050723705	0.041616715
PLEKHA7	0.016361188743692634	0.8018309517232468	0.20252260757551532	0.34763070039756494	0.05964046190471484	0.02994721206441073	0.06663919	0.03332324
MEG3	0.016067710392735024	0.08151161470114958	0.2067616762561726	0.34763070039756494	0.010297517772386548	0.011477334016762208	0.015715403	0.019391932
GRIA4	0.01625218249905125	0.28857374689818466	0.20409101862803825	0.34763070039756494	0.05578855182955792	0.043861813626615995	0.054908577	0.043316398
IFRD1	0.016070505424649273	0.2776321006249843	0.2067210579979526	0.34763070039756494	0.025988780587634763	0.033625731457700175	0.027049609	0.03540628
WASHC5	0.016447834733021582	0.315436841263594	0.2012810771468646	0.34763070039756494	0.033487540386800595	0.04411539041928062	0.03375204	0.045014217
GM17750	0.016145971286324667	0.5874349753956546	0.2056261519631668	0.34763070039756494	0.00231116420838898	0.008498421551085572	0.003666181	0.01611499
ACTB	0.016389139062831015	0.10713450473402417	0.20212161456399136	0.34763070039756494	0.5317369926550578	0.5734977584497414	2.026872	2.1837392
PPP2R3A	0.01612920109484217	0.6334610528518009	0.20586916646798592	0.34763070039756494	0.04867082720490692	0.027820862915194238	0.0572829	0.03326088
CIAO1	0.016218642116083815	0.1653696670822078	0.20457505846573953	0.34763070039756494	0.05263279579622	0.045849664422159445	0.06993883	0.06090429
MSMO1	0.016299698041587485	0.42925248932626303	0.20340646458622103	0.34763070039756494	0.22497041808588772	0.3063960584925279	0.4201582	0.57580435
COL18A1	0.016447834733021027	0.08896000891724921	0.2012810771468725	0.34763070039756494	0.07491527109090372	0.06983736031624038	0.090552285	0.08491091
ZFP606	0.01619069179694599	0.07694818380996436	0.20497894631811608	0.34763070039756494	0.07137420641414333	0.07583224613191047	0.080127805	0.08410793
UBN2	0.01633044339263956	0.5984444196381644	0.20296424874563035	0.34763070039756494	0.013474151064488064	0.02554181615891384	0.01740167	0.034276053
ARRDC3	0.016467399956419215	0.6449654968366718	0.20100136434798987	0.34763070039756494	0.07185972399446713	0.042349955312676414	0.098759234	0.05769672
FGF14	0.016059325296993943	0.6040184068642862	0.20688355937809355	0.34763070039756494	0.006740759895202957	0.01544502172223323	0.006245674	0.014388848
FNDC3B	0.016187896765031295	0.10158773370995318	0.20501936115841857	0.34763070039756494	0.01868335998439834	0.02077591533188289	0.021069799	0.025693702
SLC7A6OS	0.016173921605462716	0.26311759719510225	0.205221506398102	0.34763070039756494	0.010528100598591423	0.007105764086042943	0.014281644	0.009055844
SMOC1	0.01609007064804646	0.030304201464811924	0.2064368625057037	0.34763070039756494	0.014253815279152203	0.0147686615746097	0.015094628	0.014819518
2210408I21RIK	0.016397524158572874	0.20830881652399583	0.20200140936350808	0.34763070039756494	0.026586191920909306	0.032269237184849024	0.0290862	0.037410893
ARHGEF12	0.01613618867462574	0.5256934073875404	0.20576788972434645	0.34763070039756494	0.04511762801701719	0.02828609171125882	0.03871857	0.024261631
NEFM	0.016215847084171342	0.9522299913212772	0.20461542592926585	0.34763070039756494	0.01552374027896743	0.0031915104725178858	0.015015899	0.0030871038
CDON	0.01605932529699383	0.2670109296780505	0.2068835593780951	0.34763070039756494	0.0471765185466918	0.05880119901069622	0.059689738	0.07439778
APPBP2	0.016299698041588706	0.22976022526550333	0.20340646458620348	0.34763070039756494	0.08038919033088164	0.06708178738018739	0.087340556	0.07409661
SPIN1	0.016140381222495614	0.0010322856509257974	0.20570713787190265	0.34763070039756494	0.057452888300889175	0.057501169860013475	0.070523925	0.079080194
HSP90B1	0.016274542754361132	0.26145079362686224	0.20376870475273345	0.34763070039756494	0.4600600138977149	0.38214689245113465	0.99458313	0.8319165
GAP43	0.0161851017331176	0.08940919524144522	0.20505978073494002	0.34763070039756494	0.1023432027218348	0.09559222738822849	0.16761132	0.16349591
RNF220	0.016036965041683726	0.8752989478039784	0.20720878886859018	0.34786742401693027	0.04560880791113284	0.02031463522291673	0.04382818	0.019973068
TRMT13	0.016014604786373177	0.3661367441746148	0.20753432054909715	0.3481042336676856	0.025753378433763973	0.017739520088504598	0.025829144	0.022572892
NDUFA1	0.01593634389278431	0.0375742535795796	0.20867605913114773	0.34939815756918874	0.27252359942238497	0.2652604105214315	0.39599308	0.37905362
WDR4	0.015947524020438753	0.38571561750685524	0.20851272731465942	0.34939815756918874	0.0511280318746166	0.06986424378717666	0.055573873	0.0749743
AIM2	0.015897213445990377	0.25454569082255446	0.20924831404184419	0.3494261668999646	0.05977880926900492	0.07324332949446306	0.07688775	0.09358888
TMCC3	0.01592236873321451	0.4620081520808345	0.20888032991252647	0.3494261668999646	0.010396971710694404	0.004807692307692308	0.0100216335	0.0053634276
ATG10	0.015905598541731014	0.2933474970445879	0.20912561028582433	0.3494261668999646	0.05283519415293852	0.04127392520975472	0.05543286	0.047607675
PRDM1	0.015852492935368168	1.0990781269417045	0.20990344945576367	0.3502102644765924	0.013941216911382292	0.0011761118018965495	0.01951865	0.0016466363
PCNX	0.01582454261622901	0.15829758497127228	0.210313520567033	0.35058446405476257	0.0325294172343206	0.028109838684991197	0.043133933	0.036720987
WIPF1	0.015737896626899395	0.3870538983813604	0.21158772667707215	0.3523972111559004	0.011128424283462392	0.006156685679660338	0.013385462	0.007405368
ICA1	0.015723921467329927	0.10431788532986357	0.2117936662167733	0.352429142990345	0.01147458408455978	0.009976617251605218	0.016820734	0.017837606
RAPGEF2	0.015693176116277296	0.011977113879797255	0.2122471458310382	0.35256194030208543	0.006387194925493404	0.00625171318367112	0.008818524	0.00863147
LMF1	0.01569457363223503	0.12693384993616505	0.2122265208168923	0.35256194030208543	0.061586290396669595	0.05555698343414877	0.06893282	0.062332604
CRYM	0.015679200956708494	0.18816066324187722	0.21245346040182445	0.35259426541622046	0.09580676611390253	0.0828691428417439	0.13577369	0.11727437
FGF12	0.015626095350344982	1.51831595737579	0.21323852356249917	0.3532757629169762	0.018645647676148895	0.0	0.015389792	0.0
CDK7	0.01563867299395738	0.069888007234078	0.2130524348228814	0.3532757629169762	0.08864164494018249	0.09353774270875395	0.09567807	0.101691134
RMDN1	0.014906374632523423	0.821546438716153	0.22404384989479809	0.35337695844717015	0.013848121273548617	0.03214676953205175	0.01815005	0.042133186
NLK	0.015299076616421936	0.759566570143075	0.21811000358412314	0.35337695844717015	0.03305488699796763	0.01543139201453295	0.027593713	0.013250271
IDNK	0.015363362350441667	0.0876970379355982	0.21714732837555029	0.35337695844717015	0.06549727363115415	0.06104472371212839	0.073524214	0.070103385
CIR1	0.01518168527603947	0.6369748806488462	0.21987426479175443	0.35337695844717015	0.056107788911687384	0.09280190847699124	0.07255828	0.12617987
SETBP1	0.014958082722930421	0.2574331833458152	0.22325732120329556	0.35337695844717015	0.016187273338675714	0.021302958928616247	0.016388891	0.025590608
LSG1	0.015159325020729808	0.004364770884513555	0.22021124075011567	0.35337695844717015	0.07657129541864327	0.07630977594646877	0.10033688	0.099641405
GPATCH2	0.015047523744174729	0.33651514198910576	0.22190055641232154	0.35337695844717015	0.0676001120504322	0.051455562290292516	0.09001414	0.06822361
0610009O20RIK	0.01514814489307359	0.7281191976123431	0.22037983972606467	0.35337695844717015	0.11064245380265268	0.06283069310911125	0.15365769	0.08629681
CAMKMT	0.014829511254891847	0.298740784930366	0.22521591806100405	0.35337695844717015	0.018552535845722702	0.013212116855368865	0.017908156	0.012725259
ZCCHC6	0.014812741063409463	0.4523542804948598	0.225472102793001	0.35337695844717015	0.036223879223108	0.05324680579063685	0.046564244	0.06732978
PPIL2	0.015307461712162795	0.01865725048489627	0.2179842979246427	0.35337695844717015	0.15343508555323018	0.15133511488672255	0.20347205	0.20171879
RNF180	0.015150939924987727	1.3535754781952802	0.22033768304667756	0.35337695844717015	0.0	0.015554466600139096	0.0	0.024691595
LIX1	0.015027958520776985	0.3330839954648864	0.22219694570371828	0.35337695844717015	0.002597033192760913	0.0	0.0032367045	0.0
NR2C2AP	0.01538572260575144	0.11063084507493748	0.21681306109632903	0.35337695844717015	0.04871113257596241	0.04437725188707063	0.05255135	0.046229757
FBXL17	0.015240380946230703	0.6332379006728529	0.21899111232214263	0.35337695844717015	0.004204347661774727	0.012031542060802659	0.0052261357	0.018192627
ATF6	0.015503113946134794	0.707474318417149	0.21506304594849635	0.35337695844717015	0.011820919815015528	0.025632315444585645	0.014091745	0.03055634
SPINT2	0.015447213307855812	0.15870144534988587	0.21589536161606082	0.35337695844717015	0.1666419996702996	0.1871822726841591	0.2204812	0.2579277
TULP1	0.014891001956997885	0.1618594460146669	0.22427798594146797	0.35337695844717015	0.003163347463059749	0.001766350925607505	0.0029489512	0.0016466363
DNAJC13	0.015343797127043923	0.4780788718556634	0.21744005632323438	0.35337695844717015	0.03691979038783436	0.023685266106258058	0.03678676	0.023680797
BAG4	0.015204045531350796	0.36941806773971	0.2195375849714839	0.35337695844717015	0.051825190665872024	0.03785855095426128	0.048492346	0.0345803
LDB2	0.015415070440846446	0.03186566620811273	0.21637478710776437	0.35337695844717015	0.07084859111540276	0.06908241711499213	0.08110564	0.07895345
ABCD2	0.015223610754748096	0.2700252756291005	0.2192432331924108	0.35337695844717015	0.015502767225628754	0.011149572794496874	0.01302746	0.011434497
SACM1L	0.015472368595082497	0.13454057682126921	0.2155205888033489	0.35337695844717015	0.07052805563884598	0.06335782795380253	0.06931744	0.066564
