	stat	logfc	pval	qval	initial_mean	final_mean	initial_mean_ori	final_mean_ori
P4HA1	0.13994222474849394	0.05091166900492909	2.7822188997106423e-13	4.919716842269086e-13	0.9099657656091263	0.8780669890159918	0.25280774	0.2430782
ZFP871	0.13988370728395028	0.11254502721247815	2.844391389089651e-13	5.025175882416623e-13	0.789427242933868	0.854287781013208	0.1313652	0.14292969
MTF2	0.13987306774494246	0.035428042822750104	2.8554936193359026e-13	5.04030190459291e-13	0.8570519055527228	0.8786075535571068	0.270061	0.27743718
SATB2	0.13960840921211792	0.07661807547262107	3.15636405900932e-13	5.56642337162177e-13	0.23127175235680122	0.24443146432927745	0.0016744803	0.0016269626
MMS22L	0.13946344549313483	0.027726606914764015	3.333999742949345e-13	5.874472015996005e-13	0.8293025025275069	0.8455887360742191	0.046636753	0.0470632
NR3C1	0.13918016776704445	0.06163811432880038	3.710365348297273e-13	6.531823292832113e-13	0.8463462234066466	0.8837258262819853	0.09132268	0.09529535
DOCK4	0.1391349497262595	0.09195943624599394	3.772537837676282e-13	6.635385700310056e-13	0.5996010342363233	0.5619566930103104	0.0077952677	0.0072468133
DCAF8	0.13906978254983948	0.18602480926990703	3.86690679476942e-13	6.795343738549628e-13	0.7229237294218968	0.6342578742328514	0.10164274	0.089094594
HLF	0.13902722439380566	0.5135452420203374	3.929079284148429e-13	6.898489645796887e-13	0.7213088182604822	0.5022810467863854	0.018980619	0.012954747
SEC23B	0.13888891038670148	0.10025300237434745	4.1389114358025836e-13	7.260477708781898e-13	0.898772860047247	0.8377663762063116	0.16642392	0.15406553
TAOK3	0.13886763130868518	0.05731331681765074	4.1722181265413383e-13	7.312438836623688e-13	0.670393513960332	0.6438936763351165	0.022546872	0.021571485
SPOUT1	0.13878650482374988	0.20314320524559082	4.3010039973978564e-13	7.531502145487509e-13	0.9082148024183411	0.7876127570744601	0.14800112	0.12765083
LARP7	0.13867877949129193	0.06655663420489209	4.4786396813378815e-13	7.835644733487088e-13	0.8671617587608967	0.9085762934304231	0.5709219	0.59835535
PCMTD2	0.1386761196065407	0.18944427578833578	4.483080573436382e-13	7.836503839381306e-13	0.7242376097564823	0.8272690469882806	0.086680055	0.09920736
INPP5B	0.13864819081664492	0.22528549205778356	4.5297099404706387e-13	7.911042712934636e-13	0.7170096606247993	0.8398805153511829	0.030420296	0.035879
NRN1	0.1384074712465887	0.018258529226494395	4.958256027975949e-13	8.651873315307196e-13	0.3823253941786038	0.38732215719770297	0.002772971	0.0028432459
FOS	0.1384034814194609	0.16379458171290148	4.9649173661237e-13	8.655884054823744e-13	0.8115887407449541	0.9103681075929754	1.5231683	1.7247455
GTF2A1	0.13839816164995744	0.4229823332784979	4.976019596369952e-13	8.667623247759424e-13	0.6010185799315568	0.8091902722346627	0.09754101	0.13464743
KRT73	0.1383808723990697	0.6287547030587769	5.007105841059456e-13	8.714121042685931e-13	0.35470757121234403	0.22586893911219375	0.0011130484	0.0006442911
EIF4A2	0.13830373574126031	0.08161033157157535	5.153655280309977e-13	8.961307691616997e-13	0.9079005544048103	0.8574180885863263	0.34151793	0.32078165
CSAD	0.13818936069692445	0.09905755089317841	5.380140777333509e-13	9.346934590393767e-13	0.6491379779531284	0.6959852531888858	0.031152159	0.033339463
RIIAD1	0.13794332135736476	0.13552862196664658	5.897504706808832e-13	1.0236788572448576e-12	0.3073168413519422	0.2788650118710018	0.005387207	0.0048744627
NR2C2AP	0.13788347395044465	0.17545919532313636	6.03073146976385e-13	1.0458890940569474e-12	0.6451699809440631	0.7298990525359779	0.050142467	0.05758092
ERLIN1	0.1377238808653255	0.21656762207205468	6.400435736964027e-13	1.1090362010599677e-12	0.8719191033345669	0.7489888565876535	0.10977154	0.09288979
SVIL	0.13767866282453922	0.11410003767298013	6.509237593377293e-13	1.1269046583996989e-12	0.7582595419136164	0.8214870636559803	0.027159337	0.029322343
CLCC1	0.13763610466850895	0.06925392951116523	6.612488334667432e-13	1.1437817659965288e-12	0.8740580760343609	0.917530727520063	0.21047023	0.22198777
TTC1	0.1373408574610374	0.10823503127999158	7.380762667708041e-13	1.2755603774157451e-12	0.8231044398996238	0.8880105522855886	0.22925535	0.24795313
DRG1	0.13730361907450783	0.39330844120303793	7.48401340899818e-13	1.292278729630321e-12	0.8065651015859601	0.6117176213079885	0.03603074	0.026465708
SORBS1	0.13690596630408214	0.12293329752594223	8.673062268371723e-13	1.4962917861260434e-12	0.7955138338832317	0.7297183518736402	0.03252793	0.03016403
SARS	0.13689931659220456	0.025960411554660966	8.695266728864226e-13	1.498819217208221e-12	0.900125630319249	0.9166510184908303	0.34457174	0.35088962
EPHA4	0.136541562093059	0.09297560230852273	9.9253938401489e-13	1.7093733835811993e-12	0.6862734363389087	0.7326227880279058	0.054298338	0.05790714
PPP1R7	0.13648171468613912	0.0309168287216885	1.014743844507393e-12	1.7460986882069971e-12	0.9010269603607194	0.8817114363664168	0.26263988	0.25701913
CCNL1	0.13646309549287583	0.10718945522899873	1.021849271864994e-12	1.7568015211266448e-12	0.7409502375826499	0.7988693891188722	0.12321007	0.13307965
FSTL4	0.1362822233297406	0.346772275058541	1.0923484339286915e-12	1.876380340185735e-12	0.6656998809757725	0.5213307930205856	0.031546745	0.024556072
PLCB4	0.13587792084743533	0.10182862749263612	1.2677636718194663e-12	2.175815851980814e-12	0.8163031121104534	0.7599914754740487	0.03131487	0.02880365
ZFP800	0.13548292796176364	0.03055875192832571	1.4657164371101317e-12	2.5133806492882465e-12	0.8472068179972285	0.8655575908677829	0.1382181	0.14147992
PDE6C	0.1353898319954413	0.3953672469917855	1.5165646516379638e-12	2.5983283841534718e-12	0.4340087953301975	0.5739947914721443	0.0020685825	0.0030678853
PHLPP1	0.13532732470377062	0.2689944828073835	1.5517587215185813e-12	2.6563324447738265e-12	0.6441960941134842	0.778285167397676	0.04121683	0.05002148
SCAF11	0.13530072585624964	0.001553925643341988	1.566968776955946e-12	2.6800569426556867e-12	0.879060882143442	0.880019004793149	0.2971525	0.2975217
FNDC3B	0.13517970110003485	0.11341132838794951	1.638023050531956e-12	2.7991711733465984e-12	0.6212333259074373	0.573511886946391	0.02793657	0.02598513
ABCD2	0.1350772955370817	0.3734336137006553	1.7004175845158898e-12	2.9032947398274743e-12	0.6369054558670123	0.48937419295847684	0.016245151	0.012318701
ACO1	0.13498419957076213	0.19816321018517175	1.7593704271234856e-12	3.001367951343934e-12	0.7028890011318359	0.8078524980319067	0.08872429	0.102462016
MSANTD3	0.1349443012994821	0.12594462140945614	1.7852386235972517e-12	3.042880952935522e-12	0.8273864397173135	0.757384132702221	0.07332556	0.06681262
CADM4	0.13486317481454613	0.9689729952782331	1.8389734179891093e-12	3.1317796234252303e-12	0.5615344694441091	0.28197958799207956	0.007772693	0.003809812
MTBP	0.13483790590940137	0.05563768479916972	1.855959830265874e-12	3.157996829543306e-12	0.8436877292917793	0.8113919211427949	0.07448935	0.07186368
EMID1	0.13451605985440862	0.6090397679852835	2.0871082639928318e-12	3.5482628926836143e-12	0.4242639968136319	0.2747177784887517	0.0068454305	0.0044394825
PTAR1	0.13448946100688963	0.23212783625763989	2.107425345343472e-12	3.5797362030491853e-12	0.6655966643326396	0.565188315472795	0.03464197	0.029577896
POU4F1	0.13431656849800921	0.21702445638398044	2.244315844279754e-12	3.809001398674963e-12	0.3906253378333042	0.45566037574178553	0.011804579	0.013813483
EGFLAM	0.1341942137994172	0.021774713491624346	2.346345340242806e-12	3.9787599615741255e-12	0.4612841524020585	0.45422443286877306	0.0047310907	0.004435307
PHKB	0.13417027483664867	0.24765641661915735	2.3669954885008337e-12	4.0103493161278e-12	0.8575683548412608	0.7207211746765023	0.05431062	0.045330543
DCTN4	0.13359839961496822	0.04118714691543182	2.9123370381967106e-12	4.930099559541189e-12	0.6671206663119263	0.6480630445145635	0.12546861	0.121927
FBN2	0.13339757831619392	0.06438964625835769	3.1317171078626416e-12	5.296953744245082e-12	0.7993053601526336	0.8362440569853453	0.14912486	0.15584804
CCDC134	0.13333374108214469	0.4072808785575721	3.204769782882977e-12	5.415897145860159e-12	0.5916714534454749	0.7879270127922077	0.02371551	0.03254351
FCHSD2	0.13330049252274467	0.34465973812962436	3.2436275887448573e-12	5.4768996902721674e-12	0.6123765237032064	0.780325731554048	0.024080187	0.031066205
GABRG2	0.13324729482770503	0.09884025037743924	3.3064662119386412e-12	5.578255922182197e-12	0.5239275230480653	0.48857262419878106	0.004437422	0.0041377577
POT1B	0.13323133551919064	0.11881148142114273	3.325562047962194e-12	5.605705270311803e-12	0.8154633470049883	0.7502071926594849	0.037263185	0.033712618
RP9	0.13315685874613603	0.04776918364249046	3.4161562467716067e-12	5.7535263103521794e-12	0.6937723513165759	0.6708512573454234	0.015335149	0.014924504
PHACTR3	0.13297598658299958	0.8107507789326784	3.646305479776402e-12	6.13593729590872e-12	0.3323242523100256	0.18515395843989613	0.0025777435	0.0013691111
CEP290	0.1327844748808552	0.024892791510930663	3.906652779051001e-12	6.568473825116259e-12	0.9010598206857543	0.8854748996743058	0.19468379	0.19052103
COL23A1	0.1326461608737528	0.18643089988820546	4.105826789668754e-12	6.897510881204749e-12	0.8786348173555333	0.7709118843717161	0.11757508	0.10234277
OXR1	0.132459968941112	0.03833933880448824	4.389821839367869e-12	7.368364237991414e-12	0.6934706591623916	0.7124158721917933	0.08293649	0.0853718
FHIT	0.13243602997834392	0.33062439158051604	4.427680444507587e-12	7.425628065852115e-12	0.35500123711154397	0.44901005115952597	0.005275658	0.0067123226
YARS	0.1323894819951833	0.01640995900813763	4.502176409459935e-12	7.544187496932864e-12	0.8896663452649506	0.899958035783621	0.16409472	0.1663798
C2CD5	0.13235224360865538	0.035910575057623656	4.562794586604468e-12	7.639311780441574e-12	0.6762524218681429	0.6935485145054366	0.053171545	0.05460115
ZC3H7B	0.13230303574074254	0.21062273437097867	4.64406291200703e-12	7.76882025077736e-12	0.7506049891032746	0.8701626407195293	0.056573376	0.06681679
MAPK6	0.13213812288611915	0.2587001107990162	4.926725694076595e-12	8.23472938251724e-12	0.5795260978793844	0.6953091678353934	0.02234332	0.02676057
KIF19A	0.1314305935420872	0.26283248371554857	6.343148228893369e-12	1.0593271116266368e-11	0.168237318704056	0.2038548488518971	0.0010864498	0.0012658902
NDRG1	0.13141596417595236	0.18537913641393391	6.3763438973296616e-12	1.0639752979227964e-11	0.6447734157132751	0.7345531734892701	0.07483642	0.08577952
BBS9	0.13107682887007077	0.4159105692277552	7.194023154966089e-12	1.1994068856682959e-11	0.6457814571398864	0.48153854043035255	0.018532818	0.013602607
LRRC42	0.1310489000801749	0.11716026489162375	7.2657435623568745e-12	1.2103472063573499e-11	0.8722579920457212	0.9468951540037764	0.55811805	0.60794383
PRDX1	0.131020971290276	0.051878767722853464	7.338241125864897e-12	1.2213985229627479e-11	0.9768675348813826	0.9420106283877486	1.7465336	1.6834849
NCAM1	0.13064326765549328	0.10181828138251038	8.390177441697233e-12	1.3953153431959187e-11	0.8307850073650094	0.8922675030599857	1.2231771	1.3161278
DYNC1I2	0.1304544158381017	0.07104396922487866	8.970268972063877e-12	1.4905371558270296e-11	0.7955310198926542	0.8361914539836763	0.30303723	0.3188555
FAM193B	0.13028817304110218	0.35421547728069236	9.513168031105579e-12	1.5794247174655623e-11	0.6601960508914088	0.8467050916151105	0.02917838	0.03829905
DPYSL3	0.13003149416253212	0.11597249340267873	1.0415224238613519e-11	1.7277428837298682e-11	0.6532346491338993	0.7087509074556289	0.0708453	0.076745056
RNFT1	0.129877220846917	0.15533654795496074	1.0997203148122026e-11	1.8227611567146282e-11	0.9188365358344773	0.8240235805147533	0.13840209	0.12366387
TMEM214	0.12962187191072627	0.1748184279908774	1.2031042828652971e-11	1.9924531696199912e-11	0.7401353147517877	0.8367694913082624	0.07643101	0.086853996
GNGT2	0.12910053449933212	0.40838137361359983	1.4445999951817612e-11	2.3903973231364588e-11	0.43164760015825043	0.5761529000212232	0.01413696	0.0190703
GM26733	0.1287321404611803	0.5685720695821875	1.6432188942872017e-11	2.7167885718881734e-11	0.46924412682019107	0.3131465708234652	0.014686933	0.009504984
YTHDF3	0.12872549074929984	0.3311995054400597	1.6470380614919122e-11	2.7208355653621598e-11	0.5425722873649692	0.6851685019945397	0.03237283	0.04064697
SS18	0.12872283086454683	0.014744144666070704	1.648570169265895e-11	2.7211008451110947e-11	0.884352465903892	0.8752588537311315	0.21813601	0.21549785
PSD3	0.1286350546677303	0.17582103185787726	1.6998735752338234e-11	2.8034490218320083e-11	0.45066507329072114	0.3978100100427472	0.008845826	0.0077676224
SRSF7	0.1284302435418283	0.010941233205813538	1.825717355075085e-11	3.008491056867914e-11	0.9489239921772622	0.9416791297719244	1.2023486	1.1930903
CSMD3	0.1283836955586669	1.1790547851687763	1.855560149977009e-11	3.0551297407090346e-11	0.06042977472121152	0.14947299701772454	0.00019335451	0.00047963703
ALG6	0.12823075218542734	0.09051414404536354	1.9570345344277484e-11	3.219532766421768e-11	0.8282537462437749	0.8825303138784303	0.120483436	0.12951156
SH3RF1	0.1282227725311702	0.3390047808147751	1.962485729478658e-11	3.225825755829045e-11	0.5827431749001898	0.7397512003287923	0.032388207	0.04189221
GOLGA1	0.12813632627673022	0.0648179746938598	2.022382261657185e-11	3.3215284827217345e-11	0.6837226587601636	0.7156012705960695	0.0772512	0.08085292
ZFP385B	0.12797008347973138	0.17704630746371278	2.142641619684582e-11	3.516129837431109e-11	0.5458652809773163	0.6184428627129913	0.0055902656	0.006592288
TRMT13	0.12760301938395546	0.34425963672137727	2.4334978476758806e-11	3.990132008090039e-11	0.6418174123493141	0.8174817700623694	0.030990722	0.039816055
RBMX	0.12758706007544296	0.060327927083995245	2.44697595519483e-11	4.0089184930689866e-11	0.7904735667345718	0.7576910536960451	0.09694187	0.0931872
D930016D06RIK	0.12747800480061078	0.031153557205255995	2.5411006632225508e-11	4.159689534516123e-11	0.7587851437216375	0.7755668301441806	0.038110215	0.03900434
FLRT2	0.12716812822700163	0.31679182312818144	2.8283153596930788e-11	4.626032707033032e-11	0.5770053033363747	0.7211489591354039	0.0383811	0.0481233
CDC5L	0.12705508312504155	0.08687684547058921	2.9408031565480997e-11	4.806057217950106e-11	0.8322400610358305	0.8845166550924263	0.3398205	0.36132985
DHX8	0.12691277929080946	0.13498107750504304	3.088651556737432e-11	5.0435264926477896e-11	0.8185186783542666	0.8997784739890943	0.10971766	0.121939965
NIPA1	0.126818353382114	0.4290928793934116	3.190736563851715e-11	5.2059386041791136e-11	0.30244802403950244	0.4106758782681051	0.004314574	0.0058758426
CACNA1B	0.12680239407360194	0.26364397806846745	3.2083224965617774e-11	5.230330183384196e-11	0.5125133835032295	0.6172810450608119	0.0037371288	0.004432248
RC3H1	0.12660024283244886	0.2591981132428541	3.43933770352578e-11	5.602336620521468e-11	0.6977699492796059	0.837068488855431	0.042026427	0.05061869
LIMCH1	0.1263794723980337	0.09777229096688328	3.7102099170738256e-11	6.038602522948704e-11	0.8491520841976979	0.7928559968758745	0.11779553	0.10995897
MOB3B	0.12636883285902578	0.2097090493947769	3.723776842434745e-11	6.055715783106995e-11	0.6718242936767429	0.7784990700971718	0.03455586	0.040713347
GRID2	0.1263209549334895	0.02723243891776507	3.785438629222426e-11	6.15095023781924e-11	0.43507312019442224	0.4435541522267654	0.004834562	0.004841486
CAB39L	0.12618796069588833	0.00426537428516046	3.962008499058811e-11	6.432589903545565e-11	0.638824276438722	0.6369088395200514	0.026510486	0.026422082
ADAMTS5	0.1261321031160968	0.06519360063032634	4.0385472743764694e-11	6.55149451542348e-11	0.6401548898805189	0.6702085124303575	0.013409044	0.013543196
SLC17A6	0.12609486472956977	0.45195592346550134	4.090372485165972e-11	6.630146250465105e-11	0.45799445576789366	0.3321278423005539	0.006455489	0.004687042
3632451O06RIK	0.1257450898846808	0.09189272024351779	4.6100234740720225e-11	7.466356385762361e-11	0.7454320283818204	0.6988150475389451	0.048781756	0.045322973
MCC	0.125703861671024	0.37145975879867366	4.675371201301459e-11	7.56601669117626e-11	0.4458523857851143	0.5797185128724509	0.0029217862	0.0039521256
RPE	0.1256586436302407	0.13569528702650635	4.748079707184161e-11	7.67741657624562e-11	0.7967642466657541	0.8763290728726458	0.12201633	0.13539203
VAX2OS	0.12565332386073613	0.12352553616569646	4.756706140085498e-11	7.68510177681566e-11	0.8208554791524019	0.7526769069146088	0.13263229	0.12029505
TRIM37	0.12535541676851358	0.012085013648917009	5.265066160831111e-11	8.499504689250548e-11	0.9161287233776212	0.9084032294758052	0.24446964	0.24245453
ARVCF	0.12519582368339244	0.12295227758419262	5.558864479837666e-11	8.966493599998317e-11	0.8032255767146292	0.8755709318547552	0.10136978	0.1122692
GCC2	0.12515193558498305	0.089831737655405	5.642430966901202e-11	9.093893613592188e-11	0.7903399207612573	0.7420252666800761	0.22671969	0.212801
IGFBP5	0.12504820007965545	0.11687647349768447	5.844857930981107e-11	9.412498486255289e-11	0.4265889280759748	0.4634302916433738	0.010247034	0.011493925
SLC25A36	0.12449361410886428	0.1160401767197975	7.053546635660268e-11	1.134974576248984e-10	0.6169315363861428	0.6694409064806808	0.03580708	0.038568247
WWC2	0.1244723350308482	0.15746759347694364	7.104494770260317e-11	1.1422461607938792e-10	0.6546284263534625	0.5859041957040841	0.0338943	0.030378018
GPATCH1	0.12441647745105566	0.18248423617989323	7.239919774804093e-11	1.1630769905434268e-10	0.7714283376187693	0.8767932631967258	0.081440575	0.093449466
CLYBL	0.12438189894927754	0.18024741351832957	7.325029471871858e-11	1.1757976110189131e-10	0.8783590028034907	0.7740226868535675	0.057952613	0.05075342
CEP162	0.12382066326660623	0.02750442851690553	8.851097632600613e-11	1.4196101619304458e-10	0.8585516828881398	0.8752691377334048	0.104723506	0.10640491
DMD	0.12381002372760008	0.11562851974935845	8.882850011104892e-11	1.4235520534759376e-10	0.8040662117041586	0.8719975571317086	0.052077495	0.05675282
ZFP811	0.12371293793415039	0.02410345884359458	9.177658633063857e-11	1.4696105510894827e-10	0.6094816724859767	0.5992178197910414	0.048323046	0.04750928
CTNNA2	0.1236504306424786	0.07330395347698303	9.372513876115818e-11	1.499602220178531e-10	0.6438433145291834	0.6114511538191192	0.027964361	0.026494922
CAMSAP1	0.12363713121871933	0.007032755336242961	9.414491408676895e-11	1.505104831169618e-10	0.650482503658115	0.6472706615881505	0.057591118	0.05731206
FCHO2	0.12358659340843114	0.2990889725736852	9.575684689622221e-11	1.5296423852021328e-10	0.6155820227956197	0.759695614580133	0.024554428	0.031491853
CD200	0.12348285790310187	0.1915334945727131	9.915046561559393e-11	1.582578630581966e-10	0.7820757297117488	0.6836004705064931	0.017427959	0.015031947
ARPC4	0.12333124447223909	0.007724394484194032	1.0432255059811268e-10	1.6637937330117004e-10	0.5813994946522488	0.5782415192951714	0.08143888	0.08099652
PHF20	0.12321686942790255	0.09805611926343892	1.0839784625460425e-10	1.7274002166195568e-10	0.9258786499107116	0.864383002769099	0.22137257	0.2069611
AIFM1	0.12318628075325455	0.045783575753024726	1.0951384243895745e-10	1.743783815400414e-10	0.8708708307558014	0.8433555145794857	0.13175733	0.12680827
RNF115	0.12304796674614926	0.11328694922716973	1.1470180361072835e-10	1.824926851352727e-10	0.509524855339497	0.47029001755203664	0.025019588	0.02309301
NCKAP5	0.12295354083745547	0.18653567607411906	1.1838063862512627e-10	1.881948614040469e-10	0.703238245112542	0.6167318835737884	0.012989082	0.011238454
FREM1	0.12287374429489506	0.011754032211965871	1.2157919115907134e-10	1.931249922014392e-10	0.6221856694279707	0.6273572982099365	0.022995219	0.02312432
ZFP444	0.12273942011491779	0.06782812873250045	1.2715517527794873e-10	2.0182069420116023e-10	0.5862423427635582	0.6149440189147594	0.027849143	0.029057723
BCCIP	0.12244284296506935	0.06264852162612032	1.4036527495875362e-10	2.226096766731952e-10	0.87969455987388	0.9191803549728287	0.4117402	0.43026203
PPME1	0.12239762492428585	0.11633991405159731	1.424936835192625e-10	2.2580468698260127e-10	0.8659943678593705	0.7981268009844277	0.10434467	0.09603096
ALDH1A3	0.12213695621858911	0.08880975970263484	1.553921435970551e-10	2.460478953683618e-10	0.8343925316629157	0.8880050626042579	0.20726024	0.2213133
ALMS1	0.12201460151999755	0.1974394252885303	1.618329914521155e-10	2.560419896658669e-10	0.7610147214511115	0.8740928122163997	0.0649299	0.074718066
2410089E03RIK	0.12194810440119797	0.013801660896929214	1.6544210446056695e-10	2.6154353406355766e-10	0.5684745893564773	0.5629669512086415	0.056773745	0.056223694
PBX1	0.12174329327529376	0.2329735117386987	1.7705881205642982e-10	2.7968525726111206e-10	0.6809710557601834	0.8020670155567885	0.07972746	0.095163584
FAM57B	0.12167679615649463	0.022972989062064825	1.809989935708245e-10	2.8568178460184233e-10	0.3565827996449321	0.3507916890421382	0.008963481	0.008817909
GPATCH11	0.12162625834620511	0.05648892143344028	1.8405066359861166e-10	2.902675012556801e-10	0.6546066363245606	0.6811455773635777	0.0970207	0.1009541
SNX32	0.12122062592152483	0.25894182913114044	2.104327823104768e-10	3.316113106465338e-10	0.44178693980448475	0.3675586412921757	0.016566545	0.0137770325
CLSTN3	0.12109694128055526	0.16310179285269363	2.19187334948856e-10	3.45133073443278e-10	0.548529945010695	0.48882467737164625	0.017233957	0.0151988575
DDX10	0.12101448485324473	0.0341175109444571	2.2522017584236664e-10	3.543511727765705e-10	0.8709661840479053	0.8920479678811971	0.16102237	0.16521579
VKORC1L1	0.12100384531423736	0.13829560293464824	2.2601032156899237e-10	3.553125816108406e-10	0.6859995736587058	0.7560199815945129	0.039015085	0.043450702
ZFP62	0.12097724646671615	0.0930789811194165	2.2799739873846647e-10	3.5815268337063934e-10	0.8491258898926486	0.9063816245378306	0.116950266	0.12546887
FAM208A	0.12095596738870196	0.1686390573855745	2.2959945056300057e-10	3.602568165610741e-10	0.6913653823661813	0.7783330624121908	0.04738421	0.053538658
ATRX	0.12095463744632351	0.006213289669902736	2.297000367690316e-10	3.602568165610741e-10	0.9053269854410378	0.9092775472192633	0.3518658	0.3532314
ETV5	0.1206660399507341	0.05504817358620537	2.5255286750791583e-10	3.957858523978713e-10	0.7748581741188801	0.8053842853373827	0.085403286	0.08905783
MANEA	0.12059289312005073	0.04997370095510837	2.5868884812041415e-10	4.050818268910037e-10	0.8672936961035858	0.8374252998704141	0.100132436	0.096104674
FBXO16	0.12036281308900343	0.0023813902934252764	2.7895286081047743e-10	4.364688295331129e-10	0.5214555963540086	0.5205790706845367	0.02096461	0.020900417
PEG3	0.11999308910847617	0.08119920407003435	3.1480218432022866e-10	4.917854595994753e-10	0.8574759781923141	0.9077002570780071	0.30175	0.3207985
SBK1	0.11999441905085095	0.20116288338837798	3.146655158658973e-10	4.917854595994753e-10	0.4734299567059079	0.5457629879196444	0.044870116	0.051725607
TSHZ1	0.11998510945421914	0.0847600110324921	3.1562352731384635e-10	4.926806280021016e-10	0.8187740232793906	0.7714853203737209	0.055426724	0.05173561
HSPA5	0.11993457164393162	0.03232212690298536	3.208737719972987e-10	5.004823613542772e-10	0.8586889415304968	0.8394432374860131	1.230009	1.2024409
SNRK	0.11986541464037936	0.040798550913749745	3.2819647000081886e-10	5.115018039918497e-10	0.5882634968555472	0.5715819476132011	0.029604238	0.028737955
SMOC1	0.11974305994178758	0.18866833944296338	3.415535632100841e-10	5.319013103679803e-10	0.6608276203609511	0.5785943736059858	0.018323243	0.01595993
PLXNA2	0.11946244210044965	0.32953096368811025	3.742220977542843e-10	5.823189348584314e-10	0.6324328591305395	0.5012449622473741	0.009774479	0.00774823
IPO9	0.11930683884245996	0.09100860330827479	3.9363046155926895e-10	6.120398399166062e-10	0.8603187499761674	0.8071128127600522	0.12076135	0.112862386
CNTN1	0.11930151907295705	0.1926150383168473	3.9431102827336417e-10	6.126179170668398e-10	0.6106940881799588	0.6993499020521138	0.033829413	0.03874472
CDH13	0.11925896091692356	0.919147211042965	3.9979730637185185e-10	6.206555992501988e-10	0.3141460844210236	0.16141542463763003	0.0020103822	0.0009956164
TUBB3	0.11909404806229817	0.19593934315332626	4.217686200291837e-10	6.542524958075844e-10	0.7964495234105538	0.6940338976876927	0.30094165	0.2616727
CHIC1	0.11835991987074612	0.2244506371930617	5.347278175804604e-10	8.288281172497136e-10	0.6614465679213952	0.7744726965355136	0.035216983	0.04142471
PGAP1	0.11803275404624969	0.023413039977239737	5.941080960525369e-10	9.201486827230549e-10	0.8228127404246173	0.809406364896834	0.06349365	0.062250692
ADGRG1	0.11791438917478492	0.07392719170333778	6.171367861185217e-10	9.550697220430165e-10	0.7986223813501886	0.8411381556457751	0.0716466	0.07538087
PRKX	0.11744225963130317	0.1380491662694507	7.179636885012997e-10	1.110241588454075e-09	0.6650312493966208	0.7328152618021689	0.030938538	0.034128007
FBXO11	0.11725340781391402	0.07770096403366719	7.6264194959208e-10	1.1784124828587901e-09	0.7873139370783958	0.7455079432481083	0.08299197	0.07829015
SETD4	0.11722148919688768	0.7068755463810257	7.704561433286017e-10	1.1895603022287516e-09	0.36454295900481054	0.6013534676251522	0.00595297	0.009996185
KAT6B	0.11719622029174537	0.33135702028697295	7.766978171730443e-10	1.1982647505997823e-09	0.6603998138664798	0.8334945627380841	0.04809555	0.061150838
FAM76A	0.1171403627119536	0.11992159421058782	7.906703070048593e-10	1.2188732627021296e-09	0.7621836480236334	0.8291132862590614	0.055727508	0.060821515
RGS12	0.11702066789811316	0.11996020762271782	8.214413593776726e-10	1.2653258206562907e-09	0.6890606422652702	0.7496726174100836	0.058921285	0.06398241
PAIP1	0.11701401818623314	0.2578902610594681	8.23184631570939e-10	1.2670273925808712e-09	0.4862465150041472	0.5833762696997419	0.15102498	0.181203
COL9A1	0.11687570417912863	0.0828257438553722	8.602735190876842e-10	1.3230873347829191e-09	0.9208613998649495	0.8689253456154079	0.8183373	0.7653651
KCTD1	0.11671079132450457	0.38661403449376036	9.066263295665067e-10	1.393297163330712e-09	0.6948094613436249	0.5291247928377228	0.02515266	0.019032536
BIN3	0.11669084218886572	0.018365763089835774	9.123959365808787e-10	1.4010785899198632e-09	0.6903804778484317	0.6993534377377559	0.055699635	0.05634069
RNH1	0.11657380725977573	0.03362268753823179	9.4697161223678e-10	1.453048475388841e-09	0.8428167949187579	0.8629255033684711	0.1087005	0.11087221
AKAP9	0.11655385812413543	0.09043608540760671	9.52991130453995e-10	1.4611548708042707e-09	0.8285904452914201	0.7776366846184595	0.31707016	0.29741555
SGIP1	0.11644480284930514	0.06255238067226736	9.865628314287278e-10	1.5114599672236263e-09	0.8262889199390815	0.8633463020855134	0.1039848	0.108268745
OGT	0.11619344374023832	0.03768780483537989	1.0683898210572806e-09	1.6355597260629976e-09	0.8284485511633072	0.8068292082152182	0.08262956	0.08045582
PCDH17	0.116168174835095	0.37775855472196734	1.0769725111714479e-09	1.6474274958860083e-09	0.43410995866182284	0.5670416591984666	0.014314565	0.01868972
NUP155	0.11612162685193494	0.14483642180192044	1.0929588345476304e-09	1.6705934728370563e-09	0.7798212467842787	0.8632305474309722	0.111603506	0.12562168
CTBP2	0.11611364719767925	0.07467937101394109	1.0957225127228298e-09	1.6735284566913736e-09	0.8088747972873126	0.8523791256979505	0.09356602	0.098615706
DIS3L2	0.11608837829253527	0.08885019532265494	1.1045189207692374e-09	1.685665799081667e-09	0.840299736513542	0.789512891132308	0.06241734	0.05878511
PLAGL1	0.11581707004783182	0.024138925261306964	1.2034075957956247e-09	1.8351734589227667e-09	0.9469703124965696	0.9310916597224024	0.55887353	0.5478398
ARHGEF7	0.11576653223754219	0.06089084690492362	1.2227575618695141e-09	1.8632496180868786e-09	0.5393764962173032	0.5630599355336524	0.042418797	0.044323713
TAF4B	0.11568274586785532	0.11222650352779383	1.2555074757614193e-09	1.9116859799774795e-09	0.6325172521029593	0.5844307253437936	0.003992442	0.003952117
